ID,pred
25318,0.04268457948964513
25319,0.004168072604032501
25320,0.0095612181214661
25321,0.6877635145389581
25322,0.02413976207499093
25323,0.002877158225977493
25324,0.0019496336356291364
25325,0.0036025612192784585
25326,0.02175690162524621
25327,0.20252355242665473
25328,0.6387069120956891
25329,0.056070484908817754
25330,0.0021131632512511626
25331,0.002713721365471262
25332,0.0029509485097755327
25333,0.009181500696330992
25334,0.06409164789423326
25335,0.002898055708543902
25336,0.005237832290649175
25337,0.2525391194732509
25338,0.08986929832943606
25339,0.0752270866097157
25340,0.0019625839401797426
25341,0.012263557464588707
25342,0.27614498721421643
25343,0.006500632033405135
25344,0.0075604876527844206
25345,0.005282821524711607
25346,0.017344568382793656
25347,0.0030855901025456044
25348,0.007577496287820594
25349,0.00398798404787936
25350,0.003918762145910486
25351,0.00307682046523512
25352,0.017198637304729508
25353,0.007222659969907126
25354,0.006883326027679566
25355,0.4803250484922292
25356,0.5216299399341898
25357,0.0033284005669072386
25358,0.03283195520139516
25359,0.019387752011643958
25360,0.0032354682107086537
25361,0.012975077857188268
25362,0.03769788439806355
25363,0.5536439024190907
25364,0.004563264227451768
25365,0.0038093540455301327
25366,0.003439831290342766
25367,0.003390413630491416
25368,0.3763494802019433
25369,0.07321289833216657
25370,0.0034803204898685735
25371,0.02880463849920935
25372,0.008818833922778655
25373,0.0231071487929829
25374,0.058823147259310586
25375,0.0021854709748817328
25376,0.028559900957322082
25377,0.020245465915751455
25378,0.028148417906270377
25379,0.020440402981580067
25380,0.009366247583510666
25381,0.0038850792764626775
25382,0.0026235207923591603
25383,0.06885053634138122
25384,0.0035478911737210155
25385,0.02104775540227873
25386,0.003172070211530645
25387,0.1673943067124017
25388,0.009948883183698857
25389,0.5769278628443215
25390,0.003174611610067669
25391,0.008450860004971575
25392,0.6703517180787323
25393,0.01730749220500847
25394,0.26585258648770244
25395,0.012544757199948185
25396,0.002571161944881282
25397,0.01351315800252855
25398,0.7874344185346497
25399,0.15780764096385153
25400,0.0053591124498969965
25401,0.003537005677854316
25402,0.5529568216460488
25403,0.013732514825160478
25404,0.005133393136945811
25405,0.637927555791731
25406,0.002342679451861671
25407,0.0164383981971127
25408,0.45030591436605655
25409,0.009208335537597515
25410,0.03605613626052874
25411,0.01601976728064429
25412,0.2781177424520537
25413,0.682845423249557
25414,0.26993794060381404
25415,0.3223361143909669
25416,0.005517423826548306
25417,0.17499491083342752
25418,0.0057048143048963424
25419,0.002653347995906105
25420,0.01813003808440741
25421,0.0024460954022059852
25422,0.0024816662356513144
25423,0.0073389069886608095
25424,0.006697176785214404
25425,0.0027119352247160678
25426,0.01648878239532444
25427,0.3964151195785472
25428,0.00472289353831164
25429,0.1133757152977982
25430,0.03274799313230098
25431,0.0542048329332166
25432,0.0129061940122578
25433,0.004005248138181703
25434,0.5491879952499588
25435,0.012226325495653565
25436,0.003843516384176479
25437,0.0061655694056655845
25438,0.003906710916149637
25439,0.4714903835447906
25440,0.1221402109671433
25441,0.6925024010659065
25442,0.0024767659586063142
25443,0.002597611399149943
25444,0.4196898760360097
25445,0.005931897994932382
25446,0.04133602664670168
25447,0.02310614200512647
25448,0.0154729076144876
25449,0.020096771899426973
25450,0.006845996114475635
25451,0.022490301985184275
25452,0.014201265405067243
25453,0.004437128280179582
25454,0.6037126966902986
25455,0.007576382136680941
25456,0.005286005444175599
25457,0.6242545282479703
25458,0.7351784524922725
25459,0.036931496392489264
25460,0.040169640948918325
25461,0.0027042119742794767
25462,0.15389958397555886
25463,0.17153668426143667
25464,0.013335405651225546
25465,0.002580126384933443
25466,0.0959367312781284
25467,0.13430804267929006
25468,0.03671307902376901
25469,0.0018778752694097467
25470,0.00874075594924662
25471,0.0074290142492583365
25472,0.0026185258982215393
25473,0.018729521577331248
25474,0.006072477000550844
25475,0.007542525691370692
25476,0.0032543383639050665
25477,0.006558515659669824
25478,0.5352776496931183
25479,0.004849399700365861
25480,0.007771577508515998
25481,0.020075411255949253
25482,0.013303987543277614
25483,0.0030050110996920946
25484,0.05482951415456869
25485,0.5322334539080799
25486,0.13946253433561367
25487,0.002221333755770135
25488,0.3292281691026811
25489,0.3924777858572708
25490,0.4343028428840692
25491,0.18195901035015746
25492,0.003363276617274221
25493,0.24602743337442004
25494,0.5173883923613216
25495,0.09452547366816118
25496,0.0093937888963276
25497,0.012691323859814774
25498,0.0028507120413701127
25499,0.007399338111526844
25500,0.004215372336596503
25501,0.008685053388430456
25502,0.05364326607751413
25503,0.0028960883210184464
25504,0.002248824318211005
25505,0.2384204320168731
25506,0.1482269368608671
25507,0.002327233749582067
25508,0.0037413838152992617
25509,0.005246697785168259
25510,0.010777145745959777
25511,0.12420078885015662
25512,0.4354616903086996
25513,0.012799692135965171
25514,0.002423684295854734
25515,0.4734953621471276
25516,0.0055615202852644366
25517,0.002591434896081966
25518,0.3280059475007541
25519,0.0054679460101109715
25520,0.18560943795371732
25521,0.007100697688118752
25522,0.0042742650791183475
25523,0.3419216171004804
25524,0.007621098331119614
25525,0.6341146741180821
25526,0.5963736398376743
25527,0.05870426212361996
25528,0.003158980837286069
25529,0.14812952373140922
25530,0.002411085018420469
25531,0.008556052351406641
25532,0.059973644631456276
25533,0.03887564804641322
25534,0.05396243379844003
25535,0.06420302448556023
25536,0.1225307200127742
25537,0.0020108549687291913
25538,0.0235851746735448
25539,0.7120182974140001
25540,0.39429066829995
25541,0.2276807585533056
25542,0.007561678980688185
25543,0.010582116313538748
25544,0.018604124397514927
25545,0.0021284722293172425
25546,0.01154880629183371
25547,0.0038235392132233725
25548,0.06488168045079404
25549,0.0022038221644504275
25550,0.008957237244499539
25551,0.2250273550220607
25552,0.33930761923992553
25553,0.0043047493516221134
25554,0.002377380225170884
25555,0.011011885229525778
25556,0.6275055689275058
25557,0.0058492007778389215
25558,0.003512118089877888
25559,0.0020501058339476197
25560,0.03054903732661425
25561,0.41090042981160685
25562,0.0046650323439542726
25563,0.009709342629635728
25564,0.4991390590054634
25565,0.0062820839000440444
25566,0.01071670772276965
25567,0.022337212786237712
25568,0.6600369384316673
25569,0.01599833786883878
25570,0.0030340479458951853
25571,0.7296061574285932
25572,0.003614440135315363
25573,0.0032661061481397426
25574,0.006649549627236242
25575,0.0046967944870515786
25576,0.010590652887947943
25577,0.013891158751319374
25578,0.0020431241611887667
25579,0.012361419395409587
25580,0.002585542368509485
25581,0.043772992582148694
25582,0.002442819925741963
25583,0.5615870278091063
25584,0.004278001862981795
25585,0.7407939090792448
25586,0.002429620925543183
25587,0.004766041654840917
25588,0.13600455224412716
25589,0.021158170228575215
25590,0.002373672713447312
25591,0.0033946023703872188
25592,0.0113517122286799
25593,0.0027676543267407447
25594,0.10065351703614643
25595,0.5452833940404748
25596,0.3183383910227249
25597,0.0035401657716750356
25598,0.21261841902647963
25599,0.005391069926482928
25600,0.0021766456854509053
25601,0.002887720202809523
25602,0.008440245866874502
25603,0.016806863316814347
25604,0.011246641061555514
25605,0.06391747461024105
25606,0.8422836440940401
25607,0.012256896824120171
25608,0.012345372021833523
25609,0.005991869034548649
25610,0.020598162631879916
25611,0.7418114617570327
25612,0.4311074039859972
25613,0.003524356630272197
25614,0.8195317664167209
25615,0.017785292290144198
25616,0.003254721756057992
25617,0.002216223091558468
25618,0.4880932991989279
25619,0.028045534461883268
25620,0.02552345115627942
